week;region;unemployed;level;population;pass;pass_exist
2020-10-12 00:00:00;Новосибирская;110;2;2798170;1;0
2020-10-12 00:00:00;Омская;602;2;1926665;1;1
2020-10-12 00:00:00;Оренбургская;1587;2;1956835;1;0
2020-10-12 00:00:00;Орловская;2169;2;733498;1;0
2020-10-12 00:00:00;Пензенская;462;3;1305563;1;1
2020-10-12 00:00:00;Пермский край;1733;2;2599260;1;1
2020-10-12 00:00:00;Приморский край;330;2;1895868;1;1
2020-10-12 00:00:00;Псковская;858;2;626115;1;0
2020-10-12 00:00:00;Ростовская;1330;2;4197821;1;0
2020-10-12 00:00:00;Рязанская;915;3;1108847;1;2
2020-10-12 00:00:00;Самарская;360;3;3179532;1;0
2020-10-12 00:00:00;Санкт-Петербург;480;2;5398064;1;0
2020-10-12 00:00:00;Саратовская;112;2;2421895;1;0
2020-10-12 00:00:00;Саха;888;2;971996;1;3
2020-10-12 00:00:00;Сахалинская;33;3;488257;1;0
2020-10-12 00:00:00;Свердловская;1065;2;4310681;1;0
2020-10-12 00:00:00;Севастополь;871;2;449138;1;0
2020-10-12 00:00:00;Северная Осетия;2024;2;696837;1;0
2020-10-12 00:00:00;Смоленская;2456;3;934889;1;0
2020-10-12 00:00:00;Ставропольский край;418;2;2803573;1;1
2020-10-12 00:00:00;Тамбовская;2208;3;1006748;1;3
2020-10-12 00:00:00;Татарстан;510;3;3902888;1;1
2020-10-12 00:00:00;Тверская;820;1;1260379;1;0
2020-10-12 00:00:00;Томская;2085;2;1079271;1;0
2020-10-12 00:00:00;Тульская;797;2;1466127;1;2
2020-10-12 00:00:00;Тыва;302;2;327383;1;0
2020-10-12 00:00:00;Тюменская;357;3;1537416;1;0
2020-10-12 00:00:00;Удмуртия;466;2;1500955;1;0
2020-10-12 00:00:00;Ульяновская;271;2;1229824;1;1
2020-10-12 00:00:00;Хабаровский край;1268;3;1315643;1;0
2020-10-12 00:00:00;Хакасия;445;3;534262;1;0
2020-10-12 00:00:00;ХМАО;1497;3;1674676;1;0
2020-10-12 00:00:00;Челябинская;1170;2;3466369;1;0
2020-10-12 00:00:00;Чечня;154;3;1478726;1;1
2020-10-12 00:00:00;Чувашия;407;3;1217818;1;1
2020-10-12 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-10-12 00:00:00;Ярославская;0;3;1253389;1;0
2020-10-19 00:00:00;Адыгея;481;3;463088;1;1
2020-10-19 00:00:00;Алтай;811;2;220181;1;0
2020-10-19 00:00:00;Алтайский край;3362;3;2317153;1;0
2020-10-19 00:00:00;Амурская;2131;2;790044;1;0
2020-10-19 00:00:00;Архангельская;650;2;1092424;1;1
2020-10-19 00:00:00;Астраханская;3476;2;1005782;1;1
2020-10-19 00:00:00;Башкортостан;3183;2;4038151;1;1
2020-10-19 00:00:00;Белгородская;3064;2;1549151;1;0
2020-10-19 00:00:00;Брянская;1602;3;1192491;1;1
2020-10-19 00:00:00;Бурятия;8687;2;985937;1;0
2020-10-19 00:00:00;Владимирская;1326;3;1358416;1;1
2020-10-19 00:00:00;Волгоградская;345;3;2491036;1;0
2020-10-19 00:00:00;Вологодская;1235;2;1160445;1;2
2020-10-19 00:00:00;Воронежская;1880;1;2324205;1;0
2020-10-19 00:00:00;Дагестан;3949;2;3110858;1;1
2020-10-19 00:00:00;Еврейская АО;2464;3;158305;1;1
2020-10-19 00:00:00;Забайкальский край;1017;3;1059700;1;1
2020-10-19 00:00:00;Ивановская;7162;1;997135;1;0
2020-10-19 00:00:00;Ингушетия;586;3;507061;1;0
2020-10-19 00:00:00;Иркутская;11768;2;2391193;1;2
2020-10-19 00:00:00;Кабардино-Балкария;399;3;868350;1;0
2020-10-19 00:00:00;Калининградская;2315;3;1012512;1;1
2020-10-19 00:00:00;Калмыкия;1132;2;271135;1;1
2020-10-19 00:00:00;Калужская;1559;3;1002575;1;0
2020-10-19 00:00:00;Камчатский край;1099;3;313016;1;2
2020-10-19 00:00:00;Карачаево-Черкессия;2365;3;465528;1;0
2020-10-19 00:00:00;Карелия;1700;2;614064;1;0
2020-10-19 00:00:00;Кемеровская;199;2;2657854;1;0
2020-10-19 00:00:00;Кировская;798;2;1262402;1;0
2020-10-19 00:00:00;Коми;1930;2;820473;1;1
2020-10-19 00:00:00;Костромская;2973;1;633385;1;0
2020-10-19 00:00:00;Краснодарский край;1865;3;5675462;1;1
2020-10-19 00:00:00;Красноярский край;1254;3;2866255;1;1
2020-10-19 00:00:00;Крым;4604;3;1912622;1;0
2020-10-19 00:00:00;Курганская;1927;2;827166;1;1
2020-10-19 00:00:00;Курская;2678;1;1104008;1;0
2020-10-19 00:00:00;Ленинградская;2982;2;1875872;1;0
2020-10-19 00:00:00;Липецкая;326;3;1139371;1;1
2020-10-19 00:00:00;Марий Эл;3191;3;679417;1;0
2020-10-19 00:00:00;Мордовия;3563;2;790197;1;0
2020-10-19 00:00:00;Московская;1954;3;7690863;1;1
2020-10-19 00:00:00;Мурманская;734;2;741404;1;0
2020-10-19 00:00:00;Нижегородская;3642;2;3202946;1;1
2020-10-19 00:00:00;Новгородская;4173;2;596508;1;0
2020-10-19 00:00:00;Новосибирская;857;2;2798170;1;0
2020-10-19 00:00:00;Омская;1994;2;1926665;1;1
2020-10-19 00:00:00;Оренбургская;838;2;1956835;1;0
2020-10-19 00:00:00;Орловская;2064;2;733498;1;0
2020-10-19 00:00:00;Пензенская;3061;3;1305563;1;1
2020-10-19 00:00:00;Пермский край;889;2;2599260;1;1
2020-10-19 00:00:00;Приморский край;1647;2;1895868;1;1
2020-10-19 00:00:00;Псковская;1233;2;626115;1;0
2020-10-19 00:00:00;Ростовская;978;2;4197821;1;0
2020-10-19 00:00:00;Рязанская;276;3;1108847;1;2
2020-10-19 00:00:00;Самарская;419;3;3179532;1;0
2020-10-19 00:00:00;Санкт-Петербург;3682;2;5398064;1;0
2020-10-19 00:00:00;Саратовская;658;2;2421895;1;0
2020-10-19 00:00:00;Саха;1651;2;971996;1;3
2020-10-19 00:00:00;Сахалинская;347;3;488257;1;0
2020-10-19 00:00:00;Свердловская;840;2;4310681;1;0
2020-10-19 00:00:00;Севастополь;651;2;449138;1;0
2020-10-19 00:00:00;Северная Осетия;326;2;696837;1;0
2020-10-19 00:00:00;Смоленская;772;3;934889;1;0
2020-10-19 00:00:00;Ставропольский край;2537;2;2803573;1;1
2020-10-19 00:00:00;Тамбовская;1715;3;1006748;1;3
2020-10-19 00:00:00;Татарстан;1110;3;3902888;1;1
2020-10-19 00:00:00;Тверская;515;1;1260379;1;0
2020-10-19 00:00:00;Томская;278;2;1079271;1;0
2020-10-19 00:00:00;Тульская;1327;2;1466127;1;2
2020-10-19 00:00:00;Тыва;381;2;327383;1;0
2020-10-19 00:00:00;Тюменская;1060;3;1537416;1;0
2020-10-19 00:00:00;Удмуртия;1646;2;1500955;1;0
2020-10-19 00:00:00;Ульяновская;683;2;1229824;1;1
2020-10-19 00:00:00;Хабаровский край;661;3;1315643;1;0
2020-10-19 00:00:00;Хакасия;2007;3;534262;1;0
2020-10-19 00:00:00;ХМАО;848;3;1674676;1;0
2020-10-19 00:00:00;Челябинская;233;2;3466369;1;0
2020-10-19 00:00:00;Чечня;198;3;1478726;1;1
2020-10-19 00:00:00;Чувашия;230;3;1217818;1;1
2020-10-19 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-10-19 00:00:00;Ярославская;0;3;1253389;1;0
2020-10-26 00:00:00;Адыгея;1448;3;463088;1;1
2020-10-26 00:00:00;Алтайский край;11198;3;2317153;1;0
2020-10-26 00:00:00;Амурская;2214;2;790044;1;0
2020-10-26 00:00:00;Архангельская;15826;2;1092424;1;1
2020-10-26 00:00:00;Астраханская;9234;2;1005782;1;1
2020-10-26 00:00:00;Башкортостан;1092;2;4038151;1;1
2020-10-26 00:00:00;Белгородская;993;2;1549151;1;0
2020-10-26 00:00:00;Брянская;1341;3;1192491;1;1
2020-10-26 00:00:00;Бурятия;778;2;985937;1;0
2020-10-26 00:00:00;Владимирская;1035;3;1358416;1;1
2020-10-26 00:00:00;Волгоградская;498;3;2491036;1;0
2020-10-26 00:00:00;Вологодская;509;2;1160445;1;2
2020-10-26 00:00:00;Воронежская;811;1;2324205;1;0
2020-10-26 00:00:00;Дагестан;961;2;3110858;1;1
2020-10-26 00:00:00;Забайкальский край;256;3;1059700;1;1
2020-10-26 00:00:00;Ивановская;1064;1;997135;1;0
2020-10-26 00:00:00;Ингушетия;2091;3;507061;1;0
2020-10-26 00:00:00;Иркутская;4290;2;2391193;1;2
2020-10-26 00:00:00;Кабардино-Балкария;1177;3;868350;1;0
2020-10-26 00:00:00;Калининградская;1776;3;1012512;1;1
2020-10-26 00:00:00;Калмыкия;842;2;271135;1;1
2020-10-26 00:00:00;Калужская;1226;3;1002575;1;0
2020-10-26 00:00:00;Камчатский край;2909;3;313016;1;2
2020-10-26 00:00:00;Карелия;3476;2;614064;1;0
2020-10-26 00:00:00;Кемеровская;4430;2;2657854;1;0
2020-10-26 00:00:00;Кировская;3113;2;1262402;1;0
2020-10-26 00:00:00;Коми;979;2;820473;1;1
2020-10-26 00:00:00;Костромская;1804;1;633385;1;0
2020-10-26 00:00:00;Краснодарский край;886;3;5675462;1;1
2020-10-26 00:00:00;Красноярский край;2024;3;2866255;1;1
2020-10-26 00:00:00;Крым;356;3;1912622;1;0
2020-10-26 00:00:00;Курганская;1089;2;827166;1;1
2020-10-26 00:00:00;Курская;3704;1;1104008;1;0
2020-10-26 00:00:00;Ленинградская;1622;2;1875872;1;0
2020-10-26 00:00:00;Липецкая;1160;3;1139371;1;1
2020-10-26 00:00:00;Марий Эл;503;3;679417;1;0
2020-10-26 00:00:00;Мордовия;8519;2;790197;1;0
2020-10-26 00:00:00;Московская;2897;3;7690863;1;1
2020-10-26 00:00:00;Мурманская;2113;2;741404;1;0
2020-10-26 00:00:00;Нижегородская;468;2;3202946;1;1
2020-10-26 00:00:00;Новгородская;4143;2;596508;1;0
2020-10-26 00:00:00;Новосибирская;542;2;2798170;1;0
2020-10-26 00:00:00;Омская;2791;2;1926665;1;1
2020-10-26 00:00:00;Оренбургская;583;2;1956835;1;0
2020-10-26 00:00:00;Орловская;1091;2;733498;1;0
2020-10-26 00:00:00;Пензенская;337;3;1305563;1;1
2020-10-26 00:00:00;Пермский край;1545;2;2599260;1;1
2020-10-26 00:00:00;Приморский край;398;2;1895868;1;1
2020-10-26 00:00:00;Псковская;960;2;626115;1;0
2020-10-26 00:00:00;Ростовская;204;2;4197821;1;0
2020-10-26 00:00:00;Рязанская;3990;3;1108847;1;2
2020-10-26 00:00:00;Самарская;988;3;3179532;1;0
2020-10-26 00:00:00;Санкт-Петербург;1386;2;5398064;1;0
2020-10-26 00:00:00;Саратовская;364;2;2421895;1;0
2020-10-26 00:00:00;Саха;819;2;971996;1;3
2020-10-26 00:00:00;Сахалинская;425;3;488257;1;0
2020-10-26 00:00:00;Свердловская;327;2;4310681;1;0
2020-10-26 00:00:00;Севастополь;995;2;449138;1;0
2020-10-26 00:00:00;Северная Осетия;798;2;696837;1;0
2020-10-26 00:00:00;Смоленская;250;3;934889;1;0
2020-10-26 00:00:00;Ставропольский край;706;2;2803573;1;1
2020-10-26 00:00:00;Тамбовская;1038;3;1006748;1;3
2020-10-26 00:00:00;Татарстан;1867;3;3902888;1;1
2020-10-26 00:00:00;Тверская;1063;1;1260379;1;0
2020-10-26 00:00:00;Томская;2035;2;1079271;1;0
2020-10-26 00:00:00;Тульская;2221;2;1466127;1;2
2020-10-26 00:00:00;Тыва;3077;2;327383;1;0
2020-10-26 00:00:00;Тюменская;684;3;1537416;1;0
2020-10-26 00:00:00;Удмуртия;605;2;1500955;1;0
2020-10-26 00:00:00;Ульяновская;1705;2;1229824;1;1
2020-10-26 00:00:00;Хабаровский край;214;3;1315643;1;0
2020-10-26 00:00:00;Хакасия;755;3;534262;1;0
2020-10-26 00:00:00;ХМАО;166;3;1674676;1;0
2020-10-26 00:00:00;Челябинская;273;2;3466369;1;0
2020-10-26 00:00:00;Чечня;1810;3;1478726;1;1
2020-10-26 00:00:00;Чувашия;810;3;1217818;1;1
2020-10-26 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-10-26 00:00:00;Ярославская;0;3;1253389;1;0
